x_m,y_m,z_m,u_ms,v_ms,w_ms,speed_ms
3.500000000000000888e+00,2.299999999999999822e+00,2.187500000000000444e+00,-1.401592385901122562e-01,-1.447651632333479127e-02,-1.090499411473487903e-02,1.413262204393161969e-01
3.500000000000000888e+00,2.299999999999999822e+00,2.395833333333333481e+00,-1.416243918731239226e-01,-1.197975907380228675e-02,-4.190209922443754488e-03,1.421919155933017986e-01
3.500000000000000888e+00,2.500000000000000000e+00,1.041666666666666713e-01,-1.366682416759495422e-01,-9.245682389308640956e-04,5.408573854229297394e-03,1.367783454365523732e-01
3.500000000000000888e+00,2.500000000000000000e+00,3.125000000000000555e-01,-1.370117195174076208e-01,-5.887507050984103381e-03,1.621033212299683932e-02,1.380928994985985148e-01
3.500000000000000888e+00,2.500000000000000000e+00,5.208333333333333703e-01,-1.235307045632180467e-01,-1.716906461077424145e-02,2.581480687291215492e-02,1.273617525137737405e-01
3.500000000000000888e+00,2.500000000000000000e+00,7.291666666666667407e-01,-3.671800914170954971e-02,-3.784848337438602439e-02,2.628754482018652583e-02,5.892159961970785259e-02
3.500000000000000888e+00,2.500000000000000000e+00,9.375000000000001110e-01,1.460276505066178121e-01,-7.641467875881469141e-02,-6.420808567808933623e-03,1.649378811097081399e-01
3.500000000000000888e+00,2.500000000000000000e+00,1.145833333333333703e+00,4.674525891027450086e-01,-4.404512286524032982e-02,-2.775534378447878231e-02,4.703426995454149662e-01
3.500000000000000888e+00,2.500000000000000000e+00,1.354166666666666963e+00,3.670124019112220859e-01,-3.135211891331992490e-02,-2.887948232969136247e-02,3.694794757718354306e-01
3.500000000000000888e+00,2.500000000000000000e+00,1.562500000000000222e+00,1.124747142852355747e-01,-4.652731058314703988e-03,-2.672746950108285252e-02,1.157003322630393155e-01
3.500000000000000888e+00,2.500000000000000000e+00,1.770833333333333703e+00,-8.012252973747149842e-02,-1.499213286434982265e-02,-1.308119556005218551e-02,8.255605063612631023e-02
3.500000000000000888e+00,2.500000000000000000e+00,1.979166666666667185e+00,-1.353921350105735666e-01,-1.381413475257992074e-02,-8.942809183104305504e-03,1.363885419592468229e-01
3.500000000000000888e+00,2.500000000000000000e+00,2.187500000000000444e+00,-1.428510926019374017e-01,-1.158955721551127929e-02,-5.899547454120523081e-03,1.434418249820544056e-01
3.500000000000000888e+00,2.500000000000000000e+00,2.395833333333333481e+00,-1.407147967803137334e-01,-1.110386363057282513e-02,-2.129907659048978046e-03,1.411682907989164071e-01
3.500000000000000888e+00,2.699999999999999734e+00,1.041666666666666713e-01,-1.363037166364934882e-01,-4.978458301310426104e-03,3.451266772074510370e-03,1.364382624424373969e-01
3.500000000000000888e+00,2.699999999999999734e+00,3.125000000000000555e-01,-1.375557403824787528e-01,-8.581171857051754503e-03,1.014457286988343886e-02,1.381959861259527689e-01
3.500000000000000888e+00,2.699999999999999734e+00,5.208333333333333703e-01,-1.367112569026343594e-01,-1.620902161442001194e-02,1.588443759004961806e-02,1.385821615618222646e-01
3.500000000000000888e+00,2.699999999999999734e+00,7.291666666666667407e-01,-1.143445908535913602e-01,-2.918125701767134567e-02,1.766184289969268545e-02,1.193238111745515279e-01
3.500000000000000888e+00,2.699999999999999734e+00,9.375000000000001110e-01,-3.517158446506601921e-02,-5.202841123858208822e-02,4.972599130240602447e-03,6.299779894491837340e-02
3.500000000000000888e+00,2.699999999999999734e+00,1.145833333333333703e+00,7.114372304166528826e-02,-6.150094600752108176e-02,-1.748499836415566555e-02,9.565312778913047376e-02
3.500000000000000888e+00,2.699999999999999734e+00,1.354166666666666963e+00,2.545595266504600829e-02,-3.661471477297176258e-02,-2.883528554833928587e-02,5.310476962237388465e-02
3.500000000000000888e+00,2.699999999999999734e+00,1.562500000000000222e+00,-8.376794366521370105e-02,-1.678360187096247791e-02,-2.284917613764172670e-02,8.843552752050709564e-02
3.500000000000000888e+00,2.699999999999999734e+00,1.770833333333333703e+00,-1.326912139991648365e-01,-1.210713978336786130e-02,-1.231548377779789760e-02,1.338103592663414387e-01
3.500000000000000888e+00,2.699999999999999734e+00,1.979166666666667185e+00,-1.417507431728862455e-01,-9.713167292223814572e-03,-6.685481135640672368e-03,1.422403405048205394e-01
3.500000000000000888e+00,2.699999999999999734e+00,2.187500000000000444e+00,-1.402337256606964733e-01,-8.917312564304091457e-03,-3.543071053053040761e-03,1.405616221752436779e-01
3.500000000000000888e+00,2.699999999999999734e+00,2.395833333333333481e+00,-1.379108437717022628e-01,-9.070046162926892475e-03,-1.172297018963556082e-03,1.382137505732377036e-01
3.500000000000000888e+00,2.899999999999999911e+00,1.041666666666666713e-01,-1.343271257336780544e-01,-6.446563240381892115e-03,2.056691483559821773e-03,1.344974530068957785e-01
3.500000000000000888e+00,2.899999999999999911e+00,3.125000000000000555e-01,-1.355140136405815765e-01,-8.825244172341210197e-03,5.908479183835710011e-03,1.359295514373051739e-01
3.500000000000000888e+00,2.899999999999999911e+00,5.208333333333333703e-01,-1.370725694467653244e-01,-1.367160489906872611e-02,8.892398711396291844e-03,1.380394031792987197e-01
3.500000000000000888e+00,2.899999999999999911e+00,7.291666666666667407e-01,-1.350811415553885286e-01,-2.120152066148982273e-02,9.931652154450024833e-03,1.370950655449841016e-01
3.500000000000000888e+00,2.899999999999999911e+00,9.375000000000001110e-01,-1.170406000402219870e-01,-3.276040192456157463e-02,5.864151408828870669e-03,1.216804596629208063e-01
3.500000000000000888e+00,2.899999999999999911e+00,1.145833333333333703e+00,-8.794873642439929307e-02,-4.342139611388605436e-02,-5.797866089422754401e-03,9.825483769422417579e-02
3.500000000000000888e+00,2.899999999999999911e+00,1.354166666666666963e+00,-1.081405013996455666e-01,-3.018831592654013310e-02,-1.452819800260378609e-02,1.132111787706947398e-01
3.500000000000000888e+00,2.899999999999999911e+00,1.562500000000000222e+00,-1.330333789850201009e-01,-1.736544754605823249e-02,-1.320820611844156917e-02,1.348105908358617211e-01
3.500000000000000888e+00,2.899999999999999911e+00,1.770833333333333703e+00,-1.396766575749111283e-01,-1.047072794185043704e-02,-8.719364768590065137e-03,1.403397026393420899e-01
3.500000000000000888e+00,2.899999999999999911e+00,1.979166666666667185e+00,-1.385522300646199745e-01,-7.635037861199812752e-03,-5.021923355833446227e-03,1.388532821837971665e-01
3.500000000000000888e+00,2.899999999999999911e+00,2.187500000000000444e+00,-1.362842081879204748e-01,-6.906817897678881740e-03,-2.567974587479919524e-03,1.364832738043826599e-01
3.500000000000000888e+00,2.899999999999999911e+00,2.395833333333333481e+00,-1.344814437440934873e-01,-7.038913375585167075e-03,-8.144315294767509724e-04,1.346679929000242359e-01
3.500000000000000888e+00,3.099999999999999645e+00,1.041666666666666713e-01,-1.317452642788120021e-01,-6.347613842787980243e-03,1.202096647917096865e-03,1.319035704510765072e-01
3.500000000000000888e+00,3.099999999999999645e+00,3.125000000000000555e-01,-1.326512129731254597e-01,-7.812437544481642265e-03,3.402798884656331110e-03,1.329246309901868095e-01
3.500000000000000888e+00,3.099999999999999645e+00,5.208333333333333703e-01,-1.340713515180679272e-01,-1.073432566892707635e-02,4.978829061564266426e-03,1.345925027045422051e-01
3.500000000000000888e+00,3.099999999999999645e+00,7.291666666666667407e-01,-1.353625240225539983e-01,-1.507381162531152251e-02,5.389062472939310997e-03,1.363058131592674582e-01
3.500000000000000888e+00,3.099999999999999645e+00,9.375000000000001110e-01,-1.341006046998226564e-01,-2.094357981744355418e-02,3.535943257899357411e-03,1.357722674597092172e-01
3.500000000000000888e+00,3.099999999999999645e+00,1.145833333333333703e+00,-1.298325009918746553e-01,-2.611517368864630859e-02,-1.831120213493402961e-03,1.324455873626205760e-01
3.500000000000000888e+00,3.099999999999999645e+00,1.354166666666666963e+00,-1.340106137394866948e-01,-2.083796721085161979e-02,-6.872906097219882993e-03,1.357950746917414298e-01
3.500000000000000888e+00,3.099999999999999645e+00,1.562500000000000222e+00,-1.367064910361045493e-01,-1.358991209813506518e-02,-7.722269178224107702e-03,1.375971796349784448e-01
3.500000000000000888e+00,3.099999999999999645e+00,1.770833333333333703e+00,-1.359706546727413590e-01,-8.574940441178159622e-03,-6.054725204493370538e-03,1.363752478751388275e-01
3.500000000000000888e+00,3.099999999999999645e+00,1.979166666666667185e+00,-1.341357130080203519e-01,-6.213171425559128706e-03,-3.857628142701168689e-03,1.343349332758264625e-01
3.500000000000000888e+00,3.099999999999999645e+00,2.187500000000000444e+00,-1.324705179267263722e-01,-5.436689052069993908e-03,-2.078745582249518463e-03,1.325983291403770026e-01
3.500000000000000888e+00,3.099999999999999645e+00,2.395833333333333481e+00,-1.311426862458923703e-01,-5.392008141562850201e-03,-6.703517397590129639e-04,1.312551990552840719e-01
3.500000000000000888e+00,3.299999999999999822e+00,1.041666666666666713e-01,-1.291930550262957722e-01,-5.452505431191118253e-03,7.081184654179281408e-04,1.293100023751670991e-01
3.500000000000000888e+00,3.299999999999999822e+00,3.125000000000000555e-01,-1.298329462719218785e-01,-6.327551821205240797e-03,1.984810215803634991e-03,1.300021973710081269e-01
3.500000000000000888e+00,3.299999999999999822e+00,5.208333333333333703e-01,-1.308037079679899017e-01,-8.056992309619058490e-03,2.843406930939668814e-03,1.310824553715231600e-01
3.500000000000000888e+00,3.299999999999999822e+00,7.291666666666667407e-01,-1.319416440503337062e-01,-1.053340135393627044e-02,2.955049765274555922e-03,1.323944194364072013e-01
3.500000000000000888e+00,3.299999999999999822e+00,9.375000000000001110e-01,-1.327400884011644133e-01,-1.352839308076770816e-02,1.807381544580220593e-03,1.334399307409307456e-01
3.500000000000000888e+00,3.299999999999999822e+00,1.145833333333333703e+00,-1.328351557484398482e-01,-1.564157111584565593e-02,-9.756603716054032885e-04,1.337564550324396306e-01
3.500000000000000888e+00,3.299999999999999822e+00,1.354166666666666963e+00,-1.332204070368455673e-01,-1.346857155441368720e-02,-3.802624839712412559e-03,1.339534965069996697e-01
3.500000000000000888e+00,3.299999999999999822e+00,1.562500000000000222e+00,-1.328097774704087852e-01,-9.715076715946169977e-03,-4.786409927797196859e-03,1.332506263675076741e-01
3.500000000000000888e+00,3.299999999999999822e+00,1.770833333333333703e+00,-1.316807604503529294e-01,-6.676403463800738292e-03,-4.175160970445718385e-03,1.319159922265826512e-01
3.500000000000000888e+00,3.299999999999999822e+00,1.979166666666667185e+00,-1.303642816286904593e-01,-4.969664281248497954e-03,-2.927124721135869901e-03,1.304918064353694229e-01
3.500000000000000888e+00,3.299999999999999822e+00,2.187500000000000444e+00,-1.292531221109142758e-01,-4.250711749568778473e-03,-1.701324136465635819e-03,1.293341897164634602e-01
3.500000000000000888e+00,3.299999999999999822e+00,2.395833333333333481e+00,-1.282672623487819408e-01,-4.084969946820645251e-03,-5.708679662256695370e-04,1.283335632644576063e-01
3.500000000000000888e+00,3.500000000000000000e+00,1.041666666666666713e-01,-1.270437326955242141e-01,-4.179105260782130064e-03,4.250360849145845337e-04,1.271131605840480350e-01
3.500000000000000888e+00,3.500000000000000000e+00,3.125000000000000555e-01,-1.274901106326045142e-01,-4.689486800767844916e-03,1.176601820190228010e-03,1.275817541320528881e-01
3.500000000000000888e+00,3.500000000000000000e+00,5.208333333333333703e-01,-1.281090043825635072e-01,-5.692621747027754031e-03,1.634209251611241139e-03,1.282458326267347515e-01
3.500000000000000888e+00,3.500000000000000000e+00,7.291666666666667407e-01,-1.288434246581920406e-01,-7.071059158983598186e-03,1.586332746979370913e-03,1.290470627595420861e-01
3.500000000000000888e+00,3.500000000000000000e+00,9.375000000000001110e-01,-1.294728425411074135e-01,-8.559534657066613511e-03,7.957462183159128271e-04,1.297579122877055291e-01
3.500000000000000888e+00,3.500000000000000000e+00,1.145833333333333703e+00,-1.297875578421817666e-01,-9.377809009938092855e-03,-7.639436230885643603e-04,1.301281563779484729e-01
3.500000000000000888e+00,3.500000000000000000e+00,1.354166666666666963e+00,-1.297198997958829425e-01,-8.419734595023032481e-03,-2.342298051924709794e-03,1.300139634572709535e-01
3.500000000000000888e+00,3.500000000000000000e+00,1.562500000000000222e+00,-1.292080437231379886e-01,-6.554742549065327613e-03,-3.068600545443886992e-03,1.294105850460168794e-01
3.500000000000000888e+00,3.500000000000000000e+00,1.770833333333333703e+00,-1.283968161663964769e-01,-4.836168579973786075e-03,-2.889824997493878334e-03,1.285203564293123102e-01
3.500000000000000888e+00,3.500000000000000000e+00,1.979166666666667185e+00,-1.275182439720194960e-01,-3.715053279989501481e-03,-2.201763863961229625e-03,1.275913473974363832e-01
3.500000000000000888e+00,3.500000000000000000e+00,2.187500000000000444e+00,-1.267820656131296020e-01,-3.149613617565542433e-03,-1.372975920828538874e-03,1.268286138454214618e-01
3.500000000000000888e+00,3.500000000000000000e+00,2.395833333333333481e+00,-1.260277587522136700e-01,-2.958727094573105395e-03,-4.787339500813066087e-04,1.260633936887361750e-01
3.500000000000000888e+00,3.699999999999999734e+00,1.041666666666666713e-01,-1.254916921503438920e-01,-2.720206856035688701e-03,2.678757773326481662e-04,1.255214566579291591e-01
3.500000000000000888e+00,3.699999999999999734e+00,3.125000000000000555e-01,-1.258176007900950744e-01,-2.995912578281716230e-03,7.286509912134346394e-04,1.258553737153063901e-01
3.500000000000000888e+00,3.699999999999999734e+00,5.208333333333333703e-01,-1.262165936985475134e-01,-3.533414609455928779e-03,9.686210257309194787e-04,1.262697579405220316e-01
3.500000000000000888e+00,3.699999999999999734e+00,7.291666666666667407e-01,-1.266810943850839033e-01,-4.242633486076599972e-03,8.520083237022104544e-04,1.267549822755830446e-01
3.500000000000000888e+00,3.699999999999999734e+00,9.375000000000001110e-01,-1.270729055869883051e-01,-4.938478235604020286e-03,2.841523989031841113e-04,1.271691497344736577e-01
3.500000000000000888e+00,3.699999999999999734e+00,1.145833333333333703e+00,-1.272585808569681731e-01,-5.249740401146025387e-03,-6.618022752288027109e-04,1.273685367673682289e-01
3.500000000000000888e+00,3.699999999999999734e+00,1.354166666666666963e+00,-1.271577429504947010e-01,-4.824286894376059870e-03,-1.602912099545489646e-03,1.272593205368557634e-01
3.500000000000000888e+00,3.699999999999999734e+00,1.562500000000000222e+00,-1.267751841856200046e-01,-3.942511823739995591e-03,-2.118769239719736630e-03,1.268541678774071091e-01
3.500000000000000888e+00,3.699999999999999734e+00,1.770833333333333703e+00,-1.262094926609469980e-01,-3.049773901276694316e-03,-2.106334117506759168e-03,1.262639053807425582e-01
3.500000000000000888e+00,3.699999999999999734e+00,1.979166666666667185e+00,-1.256032893306999743e-01,-2.402319793211505142e-03,-1.710245791955687438e-03,1.256379018121095703e-01
3.500000000000000888e+00,3.699999999999999734e+00,2.187500000000000444e+00,-1.250935552344534241e-01,-2.035060128538563034e-03,-1.125439701300867418e-03,1.251151695256945418e-01
3.500000000000000888e+00,3.699999999999999734e+00,2.395833333333333481e+00,-1.244831237206830282e-01,-1.887597610297481361e-03,-4.038787243977827370e-04,1.244980892785961524e-01
3.500000000000000888e+00,3.899999999999999911e+00,1.041666666666666713e-01,-1.240904530631386643e-01,-9.795361903312141492e-04,1.959028024615545849e-04,1.240944737305864215e-01
3.500000000000000888e+00,3.899999999999999911e+00,3.125000000000000555e-01,-1.243133100499837218e-01,-1.070139992526437022e-03,5.238819263469126101e-04,1.243190198942211028e-01
3.500000000000000888e+00,3.899999999999999911e+00,5.208333333333333703e-01,-1.245181220540343137e-01,-1.245533265934910001e-03,6.674648465222737109e-04,1.245261401566003789e-01
3.500000000000000888e+00,3.899999999999999911e+00,7.291666666666667407e-01,-1.247366301244682979e-01,-1.471363103608923579e-03,5.301176113531723844e-04,1.247464341328959198e-01
3.500000000000000888e+00,3.899999999999999911e+00,9.375000000000001110e-01,-1.249008539532048129e-01,-1.681670679704175449e-03,7.576871013300467007e-05,1.249121974645078792e-01
3.500000000000000888e+00,3.899999999999999911e+00,1.145833333333333703e+00,-1.249814528776236056e-01,-1.765982519827713568e-03,-6.060680632487375988e-04,1.249953982199315944e-01
3.500000000000000888e+00,3.899999999999999911e+00,1.354166666666666963e+00,-1.249725987893481327e-01,-1.639668335674232058e-03,-1.277144598331801445e-03,1.249898798252860183e-01
3.500000000000000888e+00,3.899999999999999911e+00,1.562500000000000222e+00,-1.248270444473104923e-01,-1.370545387580429262e-03,-1.686096568456633971e-03,1.248459544468638743e-01
3.500000000000000888e+00,3.899999999999999911e+00,1.770833333333333703e+00,-1.245365092741516078e-01,-1.084486967295388059e-03,-1.730361710848380297e-03,1.245532512856386831e-01
3.500000000000000888e+00,3.899999999999999911e+00,1.979166666666667185e+00,-1.241667783263680630e-01,-8.654750930005528867e-04,-1.460656744945760090e-03,1.241783854187699931e-01
3.500000000000000888e+00,3.899999999999999911e+00,2.187500000000000444e+00,-1.238230266531051837e-01,-7.339379084504500010e-04,-9.925344544571312096e-04,1.238291795944410634e-01
3.500000000000000888e+00,3.899999999999999911e+00,2.395833333333333481e+00,-1.233035187717553549e-01,-6.771850264717266818e-04,-3.620825655694335783e-04,1.233059099347674908e-01
3.700000000000000622e+00,1.000000000000000056e-01,1.041666666666666713e-01,-1.086990836709314789e-01,-1.658279550984867456e-03,2.380730501378421592e-03,1.087377972909584489e-01
3.700000000000000622e+00,1.000000000000000056e-01,3.125000000000000555e-01,-1.100066787828514608e-01,-1.397826659832024972e-03,6.888888462768827728e-03,1.102310304789757001e-01
3.700000000000000622e+00,1.000000000000000056e-01,5.208333333333333703e-01,-1.123898550547768604e-01,-9.000666432581244311e-04,1.062125383379968965e-02,1.128942012337128958e-01
3.700000000000000622e+00,1.000000000000000056e-01,7.291666666666667407e-01,-1.157521412103576508e-01,-2.325272065554990282e-04,1.302572899910637953e-02,1.164829681955371898e-01
3.700000000000000622e+00,1.000000000000000056e-01,9.375000000000001110e-01,-1.196086486003747063e-01,4.902066631717667171e-04,1.363713894925357509e-02,1.203845533334812201e-01
3.700000000000000622e+00,1.000000000000000056e-01,1.145833333333333703e+00,-1.230073982751705153e-01,1.052399302306178007e-03,1.252252816944634216e-02,1.236476497409978864e-01
3.700000000000000622e+00,1.000000000000000056e-01,1.354166666666666963e+00,-1.254307642050360161e-01,1.362352850560226902e-03,1.032110662821721092e-02,1.258620588437190935e-01
3.700000000000000622e+00,1.000000000000000056e-01,1.562500000000000222e+00,-1.268527060512043558e-01,1.419086479399020223e-03,7.758068964467399950e-03,1.270976414926992537e-01
3.700000000000000622e+00,1.000000000000000056e-01,1.770833333333333703e+00,-1.275018534678001303e-01,1.302627948403021260e-03,5.363080465683189163e-03,1.276212447415308870e-01
3.700000000000000622e+00,1.000000000000000056e-01,1.979166666666667185e+00,-1.276711737607685859e-01,1.123147006700188485e-03,3.383939766363492502e-03,1.277209501882655140e-01
3.700000000000000622e+00,1.000000000000000056e-01,2.187500000000000444e+00,-1.276235340629803261e-01,9.680779923055588161e-04,1.832125334851796451e-03,1.276403553151059245e-01
3.700000000000000622e+00,1.000000000000000056e-01,2.395833333333333481e+00,-1.274601493849342182e-01,8.885696732664863677e-04,5.762813510314419721e-04,1.274645493362352167e-01
3.700000000000000622e+00,2.999999999999999889e-01,1.041666666666666713e-01,-1.049566864715419379e-01,-3.600081971239906843e-03,2.650249392339232637e-03,1.050518464717626749e-01
3.700000000000000622e+00,2.999999999999999889e-01,3.125000000000000555e-01,-1.065581084734442546e-01,-2.837397328370202740e-03,7.663352107168957747e-03,1.068709889097869403e-01
3.700000000000000622e+00,2.999999999999999889e-01,5.208333333333333703e-01,-1.095502394503281018e-01,-1.404181213436402238e-03,1.179772106755644367e-02,1.101926173157360689e-01
3.700000000000000622e+00,2.999999999999999889e-01,7.291666666666667407e-01,-1.138746699795353257e-01,4.607645777952078464e-04,1.441248002199783419e-02,1.147840247914696660e-01
3.700000000000000622e+00,2.999999999999999889e-01,9.375000000000001110e-01,-1.190050156486877342e-01,2.399310020371904668e-03,1.489888351415143836e-02,1.199580225249087806e-01
3.700000000000000622e+00,2.999999999999999889e-01,1.145833333333333703e+00,-1.234016935647922336e-01,3.841887907407410922e-03,1.336094834074063112e-02,1.241823377856767080e-01
3.700000000000000622e+00,2.999999999999999889e-01,1.354166666666666963e+00,-1.263710905966510256e-01,4.588808292434990062e-03,1.065861591134329919e-02,1.269027808729077667e-01
3.700000000000000622e+00,2.999999999999999889e-01,1.562500000000000222e+00,-1.279960553799308898e-01,4.590002593992271313e-03,7.686045866091486579e-03,1.283087433407827105e-01
3.700000000000000622e+00,2.999999999999999889e-01,1.770833333333333703e+00,-1.286510982616714815e-01,4.084872769344185389e-03,5.070271311919059484e-03,1.288157557158768340e-01
3.700000000000000622e+00,2.999999999999999889e-01,1.979166666666667185e+00,-1.287398922942715740e-01,3.431244078854012690e-03,3.056915914016712470e-03,1.288218849372057828e-01
3.700000000000000622e+00,2.999999999999999889e-01,2.187500000000000444e+00,-1.285997132404171350e-01,2.899576423200549320e-03,1.595814909085970217e-03,1.286422963654472451e-01
3.700000000000000622e+00,2.999999999999999889e-01,2.395833333333333481e+00,-1.283779754663452177e-01,2.633817102490714802e-03,4.918138563798234077e-04,1.284059323327245428e-01
3.700000000000000622e+00,5.000000000000000000e-01,1.041666666666666713e-01,-9.897848916214421755e-02,-1.696976300242446787e-03,3.164473129123527954e-03,9.904360118437349758e-02
3.700000000000000622e+00,5.000000000000000000e-01,3.125000000000000555e-01,-1.010828766853709704e-01,-4.480313465890961751e-04,9.123867488519336877e-03,1.014947961672198334e-01
3.700000000000000622e+00,5.000000000000000000e-01,5.208333333333333703e-01,-1.050929533068438587e-01,1.839208945023731740e-03,1.395327422399720435e-02,1.060311529026633920e-01
3.700000000000000622e+00,5.000000000000000000e-01,7.291666666666667407e-01,-1.110014155420775694e-01,4.626008959218080863e-03,1.683406667264881335e-02,1.123659201536432589e-01
3.700000000000000622e+00,5.000000000000000000e-01,9.375000000000001110e-01,-1.183043922466070486e-01,7.134747326378775879e-03,1.696324731347854942e-02,1.197271297729489703e-01
3.700000000000000622e+00,5.000000000000000000e-01,1.145833333333333703e+00,-1.244056793771580183e-01,8.727669997636171989e-03,1.457997986505578727e-02,1.255608262864867930e-01
3.700000000000000622e+00,5.000000000000000000e-01,1.354166666666666963e+00,-1.282882323657915380e-01,9.388286502344874926e-03,1.091032261126569786e-02,1.290931664592333550e-01
3.700000000000000622e+00,5.000000000000000000e-01,1.562500000000000222e+00,-1.302219399759176610e-01,8.799567997578139344e-03,7.156776023692470838e-03,1.307149780671243711e-01
3.700000000000000622e+00,5.000000000000000000e-01,1.770833333333333703e+00,-1.308282760334519290e-01,7.396643220057843963e-03,4.178949539850622050e-03,1.311038205395500256e-01
3.700000000000000622e+00,5.000000000000000000e-01,1.979166666666667185e+00,-1.307124312799005095e-01,5.905191193108933964e-03,2.202040172254990380e-03,1.308642806691348859e-01
3.700000000000000622e+00,5.000000000000000000e-01,2.187500000000000444e+00,-1.303562690316898420e-01,4.799076096539268976e-03,1.015566338391968391e-03,1.304485315449367133e-01
3.700000000000000622e+00,5.000000000000000000e-01,2.395833333333333481e+00,-1.299984392904021679e-01,4.267113078208543270e-03,2.891029339361752062e-04,1.300687743175471256e-01
3.700000000000000622e+00,6.999999999999999556e-01,1.041666666666666713e-01,-9.606574514621687988e-02,3.807565835893478735e-03,3.885246000143200741e-03,9.621964500336813164e-02
3.700000000000000622e+00,6.999999999999999556e-01,3.125000000000000555e-01,-9.862601495239381455e-02,5.704482275171549044e-03,1.115416597945958002e-02,9.941854636894911779e-02
3.700000000000000622e+00,6.999999999999999556e-01,5.208333333333333703e-01,-1.035141486886088230e-01,9.168210448066357876e-03,1.685018087371544654e-02,1.052766054592584877e-01
3.700000000000000622e+00,6.999999999999999556e-01,7.291666666666667407e-01,-1.106835823961920262e-01,1.319175963533592011e-02,1.980356206771684974e-02,1.132124507503526334e-01
3.700000000000000622e+00,6.999999999999999556e-01,9.375000000000001110e-01,-1.194492299179567285e-01,1.605395249790530013e-02,1.911213132083517535e-02,1.220291829130341205e-01
3.700000000000000622e+00,6.999999999999999556e-01,1.145833333333333703e+00,-1.265868948417185891e-01,1.720008268040404409e-02,1.531817874897892229e-02,1.286651910582917724e-01
3.700000000000000622e+00,6.999999999999999556e-01,1.354166666666666963e+00,-1.314351767804930460e-01,1.704682706366817888e-02,1.012903303048830889e-02,1.329225237436860996e-01
3.700000000000000622e+00,6.999999999999999556e-01,1.562500000000000222e+00,-1.337707463139930220e-01,1.483252479607166663e-02,5.307611974385388620e-03,1.346951636329211111e-01
3.700000000000000622e+00,6.999999999999999556e-01,1.770833333333333703e+00,-1.342362583267433518e-01,1.153754956408454928e-02,2.052880452397664451e-03,1.347468085620573131e-01
3.700000000000000622e+00,6.999999999999999556e-01,1.979166666666667185e+00,-1.337363921228518771e-01,8.557645450448510965e-03,4.372349331741533967e-04,1.340106228926631060e-01
3.700000000000000622e+00,6.999999999999999556e-01,2.187500000000000444e+00,-1.329919676754050262e-01,6.571174892138837570e-03,-1.019820092777467706e-04,1.331542496729611336e-01
3.700000000000000622e+00,6.999999999999999556e-01,2.395833333333333481e+00,-1.323515304587449815e-01,5.668481408440057337e-03,-9.326403541284894331e-05,1.324728953198737458e-01
3.700000000000000622e+00,8.999999999999999112e-01,1.041666666666666713e-01,-9.622478869711728611e-02,1.066652385241466730e-02,4.965063889081851138e-03,9.694140782102178555e-02
3.700000000000000622e+00,8.999999999999999112e-01,3.125000000000000555e-01,-9.920040163306759196e-02,1.361516177810882799e-02,1.427338428503589079e-02,1.011425816031719799e-01
3.700000000000000622e+00,8.999999999999999112e-01,5.208333333333333703e-01,-1.047716951264880958e-01,1.928255609892172429e-02,2.145664520709557321e-02,1.086706616015979121e-01
3.700000000000000622e+00,8.999999999999999112e-01,7.291666666666667407e-01,-1.125351792036372589e-01,2.614826725064083729e-02,2.463410785996072300e-02,1.181301727276391766e-01
3.700000000000000622e+00,8.999999999999999112e-01,9.375000000000001110e-01,-1.201569103310818898e-01,3.070642888967362039e-02,2.235668360537149124e-02,1.260174161665716941e-01
3.700000000000000622e+00,8.999999999999999112e-01,1.145833333333333703e+00,-1.234823949016925354e-01,3.245578307805157409e-02,1.479730458616684841e-02,1.285310854574988615e-01
3.700000000000000622e+00,8.999999999999999112e-01,1.354166666666666963e+00,-1.321002129346584564e-01,2.951286753584314929e-02,6.070006778001023166e-03,1.354928802183174019e-01
3.700000000000000622e+00,8.999999999999999112e-01,1.562500000000000222e+00,-1.376736647217983722e-01,2.336328648988286044e-02,2.306265183616748159e-04,1.396421652013798698e-01
3.700000000000000622e+00,8.999999999999999112e-01,1.770833333333333703e+00,-1.387327100973217431e-01,1.657689882428688838e-02,-2.455166751656470518e-03,1.397411402177490547e-01
3.700000000000000622e+00,8.999999999999999112e-01,1.979166666666667185e+00,-1.377935858910014910e-01,1.119083284622341377e-02,-2.829319861691621113e-03,1.382762166946025495e-01
3.700000000000000622e+00,8.999999999999999112e-01,2.187500000000000444e+00,-1.364708914470126877e-01,7.996507474269427471e-03,-2.020439637856952329e-03,1.367198980414284504e-01
3.700000000000000622e+00,8.999999999999999112e-01,2.395833333333333481e+00,-1.352317183281462609e-01,6.687451838512036353e-03,-7.333102977969969526e-04,1.353989564142514535e-01
3.700000000000000622e+00,1.099999999999999867e+00,1.041666666666666713e-01,-9.909895523570706743e-02,1.711658155340208681e-02,6.607496121891835196e-03,1.007831300262288649e-01
3.700000000000000622e+00,1.099999999999999867e+00,3.125000000000000555e-01,-1.023581003224081354e-01,2.152188709096362548e-02,1.931390443843599564e-02,1.063644641326481344e-01
3.700000000000000622e+00,1.099999999999999867e+00,5.208333333333333703e-01,-1.079026556328944314e-01,3.085475742139519306e-02,2.977859966387964852e-02,1.161109992468661867e-01
3.700000000000000622e+00,1.099999999999999867e+00,7.291666666666667407e-01,-1.118707118967117164e-01,4.332519404458073931e-02,3.478045714693106527e-02,1.249072008277631596e-01
